tx_id,customer_id,account_id,tx_date,amount,currency,direction,category,description_raw,counterparty_key,is_recurring_flag,is_variable_amount
TX00000538,CUST00001,CUST00001_CHECKING,2024-09-17,-19.035116427975694,EUR,DEBIT,RESTAURANT,MEXICAN GRILL PURCHASE,MEXICAN GRILL,False,True
TX00000539,CUST00001,CUST00001_CHECKING,2024-09-10,-57.09295570780666,EUR,DEBIT,RESTAURANT,,LOCAL DINER,False,True
TX00000540,CUST00001,CUST00001_CHECKING,2024-09-03,-11.63282843292757,EUR,DEBIT,RESTAURANT,INDIAN CUISINE PURCHASE,INDIAN CUISINE,False,True
TX00000541,CUST00001,CUST00001_CHECKING,2024-09-13,-10.96946914300044,EUR,DEBIT,RESTAURANT,INDIAN CUISINE PURCHASE,INDIAN CUISINE,False,True
TX00000542,CUST00001,CUST00001_CHECKING,2024-09-09,-29.861014800885194,EUR,DEBIT,HEALTHCARE,MEDICAL CLINIC PURCHASE,MEDICAL CLINIC,False,True
TX00000543,CUST00001,CUST00001_CHECKING,2024-09-02,-31.617035990137342,EUR,DEBIT,MISCELLANEOUS,WIRE TRANSFER PURCHASE,WIRE TRANSFER,False,True
TX00000544,CUST00001,CUST00001_CHECKING,2024-09-06,-48.32395883872898,EUR,DEBIT,GROCERIES,DISCOUNT GROCERY PURCHASE,DISCOUNT GROCERY,False,True
TX00000545,CUST00001,CUST00001_CHECKING,2024-09-11,-48.27516234630672,EUR,DEBIT,UTILITIES,ELECTRIC COMPANY PURCHASE,,False,True
TX00000546,CUST00001,CUST00001_CHECKING,2024-09-21,-30.749955933792904,EUR,DEBIT,GROCERIES,BAKERY DELIGHTS PURCHASE,BAKERY DELIGHTS,False,True
TX00000547,CUST00001,CUST00001_CHECKING,2024-09-17,-15.445851483349358,EUR,DEBIT,GROCERIES,,FRESH PRODUCE STORE,False,True
TX00000548,CUST00001,CUST00001_CHECKING,2024-09-17,-2.983053749365119,EUR,DEBIT,TRANSPORT,PARKING SERVICES PURCHASE,PARKING SERVICES,False,True
TX00000549,CUST00001,CUST00001_CHECKING,2024-09-16,-78.62978782150768,EUR,DEBIT,UTILITIES,ELECTRIC COMPANY PURCHASE,ELECTRIC COMPANY,False,True
TX00000550,CUST00001,CUST00001_CHECKING,2024-09-22,-14.94205821634222,EUR,DEBIT,SHOPPING,,ONLINE MARKETPLACE,False,True
TX00000551,CUST00001,CUST00001_CHECKING,2024-09-25,-10.20603941450206,EUR,DEBIT,SUBSCRIPTION,FITNESS APP PURCHASE,FITNESS APP,False,True
TX00000552,CUST00001,CUST00001_CHECKING,2024-09-16,-10.546973389608551,EUR,DEBIT,RESTAURANT,SANDWICH SHOP PURCHASE,SANDWICH SHOP,False,True
TX00000553,CUST00001,CUST00001_CHECKING,2024-09-15,-576.4172674519256,EUR,DEBIT,TRANSFER_OUT,SAVINGS TRANSFER,,True,True
TX00000554,CUST00001,CUST00001_SAVINGS,2024-09-15,576.4172674519256,EUR,CREDIT,TRANSFER_IN,SAVINGS TRANSFER,,True,True
TX00000555,CUST00001,CUST00001_CHECKING,2024-10-01,2777.6632415135055,EUR,CREDIT,SALARY,SALARY PAYMENT 2024-10,MANUFACTURING PLUS,True,False
TX00000556,CUST00001,CUST00001_CHECKING,2024-10-04,2855.9426522883964,EUR,CREDIT,SALARY,SALARY PAYMENT 2024-10,,True,False
TX00000557,CUST00001,CUST00001_CHECKING,2024-10-21,-392.797576724562,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2024-10,PERSONAL LOANS INC,True,False
TX00000558,CUST00001,CUST00001_CHECKING,2024-10-24,-869.7003346018394,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2024-10,LANDLORD SERVICES,True,False
TX00000559,CUST00001,CUST00001_CHECKING,2024-10-22,-36.86326600082205,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2024-10,,True,False
TX00000560,CUST00001,CUST00001_CHECKING,2024-10-06,-432.9770563201687,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2024-10,PERSONAL LOANS INC,True,False
TX00000561,CUST00001,CUST00001_CHECKING,2024-10-12,-1020.0854118241206,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2024-10,HOME MORTGAGE BANK,True,False
TX00000562,CUST00001,CUST00001_CHECKING,2024-10-17,-24.43752583889521,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2024-10,MUSIC UNLIMITED,True,False
TX00000563,CUST00001,CUST00001_CHECKING,2024-10-25,-197.48463287101822,EUR,DEBIT,UTILITIES,,GAS SUPPLY INC,True,True
TX00000564,CUST00001,CUST00001_CHECKING,2024-10-09,-220.07688464694493,EUR,DEBIT,INSURANCE,INSURANCE 2024-10,AUTO INSURANCE INC,True,False
TX00000565,CUST00001,CUST00001_CHECKING,2024-10-18,-486.25281322982374,EUR,DEBIT,LOAN_PAYMENT,,PERSONAL LOANS INC,True,False
TX00000566,CUST00001,CUST00001_CHECKING,2024-10-20,-64.65081710095758,EUR,DEBIT,UTILITIES,UTILITIES 2024-10,ELECTRIC COMPANY,True,True
TX00000567,CUST00001,CUST00001_CHECKING,2024-10-01,-60.72639703778685,EUR,DEBIT,MISCELLANEOUS,BANK FEE PURCHASE,BANK FEE,False,True
TX00000568,CUST00001,CUST00001_CHECKING,2024-10-25,-8.092546759288087,EUR,DEBIT,RESTAURANT,SANDWICH SHOP PURCHASE,SANDWICH SHOP,False,True
TX00000569,CUST00001,CUST00001_CHECKING,2024-10-01,-21.81130796248553,EUR,DEBIT,GROCERIES,FRESH PRODUCE STORE PURCHASE,FRESH PRODUCE STORE,False,True
TX00000570,CUST00001,CUST00001_CHECKING,2024-10-21,-94.13871263247755,EUR,DEBIT,GROCERIES,BAKERY DELIGHTS PURCHASE,BAKERY DELIGHTS,False,True
TX00000571,CUST00001,CUST00001_CHECKING,2024-10-06,-31.612782789314124,EUR,DEBIT,SHOPPING,CLOTHING RETAILER B PURCHASE,CLOTHING RETAILER B,False,True
TX00000572,CUST00001,CUST00001_CHECKING,2024-10-17,-72.5422853477874,EUR,DEBIT,GROCERIES,SUPERMARKET CHAIN A PURCHASE,SUPERMARKET CHAIN A,False,True
TX00000573,CUST00001,CUST00001_CHECKING,2024-10-05,-34.246111046954944,EUR,DEBIT,HEALTHCARE,PHARMACY PURCHASE,PHARMACY,False,True
TX00000574,CUST00001,CUST00001_CHECKING,2024-10-18,-39.09215985348295,EUR,DEBIT,GROCERIES,FRESH PRODUCE STORE PURCHASE,FRESH PRODUCE STORE,False,True
TX00000575,CUST00001,CUST00001_CHECKING,2024-10-02,-12.346103763424722,EUR,DEBIT,SUBSCRIPTION,STREAMING SERVICE B PURCHASE,STREAMING SERVICE B,False,True
TX00000576,CUST00001,CUST00001_CHECKING,2024-10-15,-11.677620387819426,EUR,DEBIT,TRANSPORT,FUEL STATION A PURCHASE,FUEL STATION A,False,True
TX00000577,CUST00001,CUST00001_CHECKING,2024-10-10,-14.19666671978968,EUR,DEBIT,SUBSCRIPTION,FITNESS APP PURCHASE,FITNESS APP,False,True
TX00000578,CUST00001,CUST00001_CHECKING,2024-10-21,-63.38325316187887,EUR,DEBIT,SHOPPING,ONLINE MARKETPLACE PURCHASE,ONLINE MARKETPLACE,False,True
TX00000579,CUST00001,CUST00001_CHECKING,2024-10-27,-23.830600653626796,EUR,DEBIT,HEALTHCARE,,OPTICIAN,False,True
TX00000580,CUST00001,CUST00001_CHECKING,2024-10-04,-24.194244172373214,EUR,DEBIT,MISCELLANEOUS,CASH DEPOSIT PURCHASE,CASH DEPOSIT,False,True
TX00000581,CUST00001,CUST00001_CHECKING,2024-10-20,-13.67493049292318,EUR,DEBIT,SHOPPING,HOME GOODS STORE PURCHASE,HOME GOODS STORE,False,True
TX00000582,CUST00001,CUST00001_CHECKING,2024-10-26,-80.57380760713261,EUR,DEBIT,SHOPPING,ONLINE MARKETPLACE PURCHASE,ONLINE MARKETPLACE,False,True
TX00000583,CUST00001,CUST00001_CHECKING,2024-10-01,-4.562805654231164,EUR,DEBIT,RESTAURANT,COFFEE SHOP CHAIN PURCHASE,COFFEE SHOP CHAIN,False,True
TX00000584,CUST00001,CUST00001_CHECKING,2024-10-23,-54.780681502194135,EUR,DEBIT,SHOPPING,HOME GOODS STORE PURCHASE,HOME GOODS STORE,False,True
TX00000585,CUST00001,CUST00001_CHECKING,2024-10-05,-27.017420010525395,EUR,DEBIT,GROCERIES,WHOLESALE CLUB PURCHASE,WHOLESALE CLUB,False,True
TX00000586,CUST00001,CUST00001_CHECKING,2024-10-19,-12.795003786726983,EUR,DEBIT,TRANSPORT,,TAXI SERVICE,False,True
TX00000587,CUST00001,CUST00001_CHECKING,2024-10-23,-18.460570738935647,EUR,DEBIT,SHOPPING,HOME GOODS STORE PURCHASE,HOME GOODS STORE,False,True
TX00000588,CUST00001,CUST00001_CHECKING,2024-10-09,-57.487374687092114,EUR,DEBIT,GROCERIES,SPECIALTY FOODS PURCHASE,SPECIALTY FOODS,False,True
TX00000589,CUST00001,CUST00001_CHECKING,2024-10-15,-16.600704297830543,EUR,DEBIT,GROCERIES,BAKERY DELIGHTS PURCHASE,BAKERY DELIGHTS,False,True
TX00000590,CUST00001,CUST00001_CHECKING,2024-10-08,-66.19298314960461,EUR,DEBIT,GROCERIES,,FARMERS MARKET,False,True
TX00000591,CUST00001,CUST00001_CHECKING,2024-10-25,-20.681759954990795,EUR,DEBIT,SUBSCRIPTION,STREAMING SERVICE B PURCHASE,,False,True
TX00000592,CUST00001,CUST00001_CHECKING,2024-10-21,-11.153724805710224,EUR,DEBIT,RESTAURANT,LOCAL DINER PURCHASE,,False,True
TX00000593,CUST00001,CUST00001_CHECKING,2024-10-07,-4.3035210508942265,EUR,DEBIT,TRANSPORT,CAR RENTAL PURCHASE,,False,True
TX00000594,CUST00001,CUST00001_CHECKING,2024-10-22,-7.593722612807271,EUR,DEBIT,TRANSPORT,TAXI SERVICE PURCHASE,TAXI SERVICE,False,True
TX00000595,CUST00001,CUST00001_CHECKING,2024-10-13,-60.86673394768587,EUR,DEBIT,GROCERIES,NEIGHBORHOOD MARKET PURCHASE,NEIGHBORHOOD MARKET,False,True
TX00000596,CUST00001,CUST00001_CHECKING,2024-10-16,-24.345164615826732,EUR,DEBIT,RESTAURANT,INDIAN CUISINE PURCHASE,INDIAN CUISINE,False,True
TX00000597,CUST00001,CUST00001_CHECKING,2024-10-16,-35.72458563551719,EUR,DEBIT,RESTAURANT,,FAST FOOD CHAIN A,False,True
TX00000598,CUST00001,CUST00001_CHECKING,2024-10-02,-22.465009819425546,EUR,DEBIT,UTILITIES,GAS SUPPLY INC PURCHASE,GAS SUPPLY INC,False,True
TX00000599,CUST00001,CUST00001_CHECKING,2024-10-27,-5.873095948477005,EUR,DEBIT,SHOPPING,HARDWARE STORE PURCHASE,HARDWARE STORE,False,True
TX00000600,CUST00001,CUST00001_CHECKING,2024-10-19,-13.934222753303986,EUR,DEBIT,TRANSPORT,BIKE SHARE PURCHASE,BIKE SHARE,False,True
TX00000601,CUST00001,CUST00001_CHECKING,2024-10-06,-70.62325221898607,EUR,DEBIT,HEALTHCARE,PHARMACY PURCHASE,PHARMACY,False,True
TX00000602,CUST00001,CUST00001_CHECKING,2024-10-25,-66.56726815776767,EUR,DEBIT,UTILITIES,GREEN ENERGY LTD PURCHASE,GREEN ENERGY LTD,False,True
TX00000603,CUST00001,CUST00001_CHECKING,2024-10-21,-17.295419157365696,EUR,DEBIT,GROCERIES,WHOLESALE CLUB PURCHASE,WHOLESALE CLUB,False,True
TX00000604,CUST00001,CUST00001_CHECKING,2024-10-23,-27.41568449735029,EUR,DEBIT,UTILITIES,MUNICIPAL UTILITIES PURCHASE,MUNICIPAL UTILITIES,False,True
TX00000605,CUST00001,CUST00001_CHECKING,2024-10-18,-1.0533220724712784,EUR,DEBIT,TRANSPORT,,FUEL STATION A,False,True
TX00000606,CUST00001,CUST00001_CHECKING,2024-10-01,-35.58935313206216,EUR,DEBIT,GROCERIES,BAKERY DELIGHTS PURCHASE,BAKERY DELIGHTS,False,True
TX00000607,CUST00001,CUST00001_CHECKING,2024-10-01,-51.68623930432101,EUR,DEBIT,GROCERIES,LOCAL BUTCHER PURCHASE,,False,True
TX00000608,CUST00001,CUST00001_CHECKING,2024-10-15,-552.4527444443252,EUR,DEBIT,TRANSFER_OUT,SAVINGS TRANSFER,,True,True
TX00000609,CUST00001,CUST00001_SAVINGS,2024-10-15,552.4527444443252,EUR,CREDIT,TRANSFER_IN,SAVINGS TRANSFER,,True,True
TX00000610,CUST00001,CUST00001_CHECKING,2024-11-04,2780.7059325427535,EUR,CREDIT,SALARY,,EDUCATION BOARD,True,False
TX00000611,CUST00001,CUST00001_CHECKING,2024-11-01,2630.685988374767,EUR,CREDIT,SALARY,SALARY PAYMENT 2024-11,NONPROFIT FOUNDATION,True,False
TX00000612,CUST00001,CUST00001_CHECKING,2024-11-21,-392.797576724562,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2024-11,PERSONAL LOANS INC,True,False
TX00000613,CUST00001,CUST00001_CHECKING,2024-11-24,-869.7003346018394,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2024-11,LANDLORD SERVICES,True,False
TX00000614,CUST00001,CUST00001_CHECKING,2024-11-22,-36.86326600082205,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2024-11,FITNESS APP,True,False
TX00000615,CUST00001,CUST00001_CHECKING,2024-11-06,-432.9770563201687,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2024-11,PERSONAL LOANS INC,True,False
TX00000616,CUST00001,CUST00001_CHECKING,2024-11-12,-1020.0854118241206,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2024-11,HOME MORTGAGE BANK,True,False
TX00000617,CUST00001,CUST00001_CHECKING,2024-11-17,-24.43752583889521,EUR,DEBIT,SUBSCRIPTION,,MUSIC UNLIMITED,True,False
TX00000618,CUST00001,CUST00001_CHECKING,2024-11-25,-276.4784860194255,EUR,DEBIT,UTILITIES,,GAS SUPPLY INC,True,True
TX00000619,CUST00001,CUST00001_CHECKING,2024-11-09,-220.07688464694493,EUR,DEBIT,INSURANCE,INSURANCE 2024-11,AUTO INSURANCE INC,True,False
TX00000620,CUST00001,CUST00001_CHECKING,2024-11-18,-486.25281322982374,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2024-11,PERSONAL LOANS INC,True,False
TX00000621,CUST00001,CUST00001_CHECKING,2024-11-20,-90.5111439413406,EUR,DEBIT,UTILITIES,UTILITIES 2024-11,ELECTRIC COMPANY,True,True
TX00000622,CUST00001,CUST00001_CHECKING,2024-11-16,-21.08530507428948,EUR,DEBIT,SUBSCRIPTION,STREAMING SERVICE B PURCHASE,STREAMING SERVICE B,False,True
TX00000623,CUST00001,CUST00001_CHECKING,2024-11-13,-25.750646419065223,EUR,DEBIT,GROCERIES,SUPERMARKET CHAIN A PURCHASE,SUPERMARKET CHAIN A,False,True
TX00000624,CUST00001,CUST00001_CHECKING,2024-11-19,-17.724817131739222,EUR,DEBIT,GROCERIES,ONLINE GROCERY PURCHASE,ONLINE GROCERY,False,True
TX00000625,CUST00001,CUST00001_CHECKING,2024-11-25,-35.946286580385674,EUR,DEBIT,SHOPPING,,HARDWARE STORE,False,True
TX00000626,CUST00001,CUST00001_CHECKING,2024-11-06,-21.088247201547127,EUR,DEBIT,SHOPPING,CLOTHING RETAILER A PURCHASE,CLOTHING RETAILER A,False,True
TX00000627,CUST00001,CUST00001_CHECKING,2024-11-27,-33.348559635737494,EUR,DEBIT,SHOPPING,ELECTRONICS STORE PURCHASE,,False,True
TX00000628,CUST00001,CUST00001_CHECKING,2024-11-25,-7.700096617796014,EUR,DEBIT,SHOPPING,CLOTHING RETAILER A PURCHASE,CLOTHING RETAILER A,False,True
TX00000629,CUST00001,CUST00001_CHECKING,2024-11-07,-11.755701653710485,EUR,DEBIT,SHOPPING,PHARMACY CHAIN PURCHASE,PHARMACY CHAIN,False,True
TX00000630,CUST00001,CUST00001_CHECKING,2024-11-22,-41.17525443713857,EUR,DEBIT,GROCERIES,LOCAL BUTCHER PURCHASE,LOCAL BUTCHER,False,True
TX00000631,CUST00001,CUST00001_CHECKING,2024-11-03,-92.10310389440492,EUR,DEBIT,GROCERIES,FRESH PRODUCE STORE PURCHASE,FRESH PRODUCE STORE,False,True
TX00000632,CUST00001,CUST00001_CHECKING,2024-11-09,-13.6922658367952,EUR,DEBIT,TRANSPORT,PARKING SERVICES PURCHASE,PARKING SERVICES,False,True
TX00000633,CUST00001,CUST00001_CHECKING,2024-11-22,-97.2870974066541,EUR,DEBIT,GROCERIES,FARMERS MARKET PURCHASE,,False,True
TX00000634,CUST00001,CUST00001_CHECKING,2024-11-02,-7.47242020972634,EUR,DEBIT,SUBSCRIPTION,NEWS SUBSCRIPTION PURCHASE,,False,True
TX00000635,CUST00001,CUST00001_CHECKING,2024-11-04,-31.026850751260437,EUR,DEBIT,MISCELLANEOUS,ATM WITHDRAWAL PURCHASE,ATM WITHDRAWAL,False,True
TX00000636,CUST00001,CUST00001_CHECKING,2024-11-10,-41.88166614576354,EUR,DEBIT,UTILITIES,GREEN ENERGY LTD PURCHASE,GREEN ENERGY LTD,False,True
TX00000637,CUST00001,CUST00001_CHECKING,2024-11-03,-66.0058049304871,EUR,DEBIT,MISCELLANEOUS,CASH DEPOSIT PURCHASE,,False,True
TX00000638,CUST00001,CUST00001_CHECKING,2024-11-27,-12.099231646737813,EUR,DEBIT,SUBSCRIPTION,NEWS SUBSCRIPTION PURCHASE,,False,True
TX00000639,CUST00001,CUST00001_CHECKING,2024-11-18,-100.62651414484334,EUR,DEBIT,SHOPPING,DEPARTMENT STORE PURCHASE,,False,True
TX00000640,CUST00001,CUST00001_CHECKING,2024-11-15,-63.12924046972387,EUR,DEBIT,GROCERIES,ONLINE GROCERY PURCHASE,,False,True
TX00000641,CUST00001,CUST00001_CHECKING,2024-11-08,-23.352349083487677,EUR,DEBIT,GROCERIES,ORGANIC FOODS MARKET PURCHASE,ORGANIC FOODS MARKET,False,True
TX00000642,CUST00001,CUST00001_CHECKING,2024-11-11,-21.428920760744823,EUR,DEBIT,GROCERIES,SUPERMARKET CHAIN A PURCHASE,SUPERMARKET CHAIN A,False,True
TX00000643,CUST00001,CUST00001_CHECKING,2024-11-27,-12.64962603496559,EUR,DEBIT,RESTAURANT,COFFEE SHOP CHAIN PURCHASE,COFFEE SHOP CHAIN,False,True
TX00000644,CUST00001,CUST00001_CHECKING,2024-11-01,-25.420443443243464,EUR,DEBIT,RESTAURANT,SUSHI PLACE PURCHASE,SUSHI PLACE,False,True
TX00000645,CUST00001,CUST00001_CHECKING,2024-11-11,-11.749777891857205,EUR,DEBIT,RESTAURANT,SUSHI PLACE PURCHASE,SUSHI PLACE,False,True
TX00000646,CUST00001,CUST00001_CHECKING,2024-11-05,-35.94102338489998,EUR,DEBIT,RESTAURANT,SUSHI PLACE PURCHASE,SUSHI PLACE,False,True
TX00000647,CUST00001,CUST00001_CHECKING,2024-11-26,-2.532268041425379,EUR,DEBIT,TRANSPORT,PARKING SERVICES PURCHASE,PARKING SERVICES,False,True
TX00000648,CUST00001,CUST00001_CHECKING,2024-11-18,-46.8269696500928,EUR,DEBIT,GROCERIES,CONVENIENCE STORE PURCHASE,CONVENIENCE STORE,False,True
TX00000649,CUST00001,CUST00001_CHECKING,2024-11-24,-4.253281059509593,EUR,DEBIT,TRANSPORT,PARKING SERVICES PURCHASE,PARKING SERVICES,False,True
TX00000650,CUST00001,CUST00001_CHECKING,2024-11-18,-12.207451009985338,EUR,DEBIT,SUBSCRIPTION,CLOUD STORAGE PURCHASE,CLOUD STORAGE,False,True
TX00000651,CUST00001,CUST00001_CHECKING,2024-11-21,-69.6765289971051,EUR,DEBIT,GROCERIES,CONVENIENCE STORE PURCHASE,CONVENIENCE STORE,False,True
TX00000652,CUST00001,CUST00001_CHECKING,2024-11-03,-35.15254158870773,EUR,DEBIT,HEALTHCARE,PHARMACY PURCHASE,,False,True
TX00000653,CUST00001,CUST00001_CHECKING,2024-11-21,-131.98044893057374,EUR,DEBIT,SHOPPING,HARDWARE STORE PURCHASE,,False,True
TX00000654,CUST00001,CUST00001_CHECKING,2024-11-23,-6.101915304009721,EUR,DEBIT,ENTERTAINMENT,THEME PARK PURCHASE,THEME PARK,False,True
TX00000655,CUST00001,CUST00001_CHECKING,2024-11-16,-6.0916624693858035,EUR,DEBIT,SUBSCRIPTION,GAMING SERVICE PURCHASE,GAMING SERVICE,False,True
TX00000656,CUST00001,CUST00001_CHECKING,2024-11-13,-35.49593343409188,EUR,DEBIT,RESTAURANT,CHINESE TAKEAWAY PURCHASE,CHINESE TAKEAWAY,False,True
TX00000657,CUST00001,CUST00001_CHECKING,2024-11-25,-63.134100995153574,EUR,DEBIT,HEALTHCARE,,PHARMACY,False,True
TX00000658,CUST00001,CUST00001_CHECKING,2024-11-13,-10.871561137948081,EUR,DEBIT,TRANSPORT,TOLL ROADS PURCHASE,TOLL ROADS,False,True
TX00000659,CUST00001,CUST00001_CHECKING,2024-11-02,-26.466619010130472,EUR,DEBIT,TRANSPORT,FUEL STATION B PURCHASE,FUEL STATION B,False,True
TX00000660,CUST00001,CUST00001_CHECKING,2024-11-01,-11.246647013244662,EUR,DEBIT,RESTAURANT,SUSHI PLACE PURCHASE,SUSHI PLACE,False,True
TX00000661,CUST00001,CUST00001_CHECKING,2024-11-09,-69.93404951204785,EUR,DEBIT,UTILITIES,WATER UTILITY CO PURCHASE,WATER UTILITY CO,False,True
TX00000662,CUST00001,CUST00001_CHECKING,2024-11-19,-82.84416609269267,EUR,DEBIT,GROCERIES,FRESH PRODUCE STORE PURCHASE,FRESH PRODUCE STORE,False,True
TX00000663,CUST00001,CUST00001_CHECKING,2024-11-01,-23.686285729350008,EUR,DEBIT,SHOPPING,ELECTRONICS STORE PURCHASE,ELECTRONICS STORE,False,True
TX00000664,CUST00001,CUST00001_CHECKING,2024-11-18,-48.86071282170593,EUR,DEBIT,UTILITIES,ENERGY PROVIDER A PURCHASE,ENERGY PROVIDER A,False,True
TX00000665,CUST00001,CUST00001_CHECKING,2024-11-24,-23.618227015891637,EUR,DEBIT,SHOPPING,PHARMACY CHAIN PURCHASE,PHARMACY CHAIN,False,True
TX00000666,CUST00001,CUST00001_CHECKING,2024-11-03,-47.41143719724956,EUR,DEBIT,RESTAURANT,FAST FOOD CHAIN A PURCHASE,FAST FOOD CHAIN A,False,True
TX00000667,CUST00001,CUST00001_CHECKING,2024-11-11,-7.123789486738709,EUR,DEBIT,TRANSPORT,FUEL STATION B PURCHASE,FUEL STATION B,False,True
TX00000668,CUST00001,CUST00001_CHECKING,2024-11-09,-22.589925343381697,EUR,DEBIT,GROCERIES,CONVENIENCE STORE PURCHASE,CONVENIENCE STORE,False,True
TX00000669,CUST00001,CUST00001_CHECKING,2024-11-22,-31.906684806111336,EUR,DEBIT,HEALTHCARE,PHARMACY PURCHASE,PHARMACY,False,True
TX00000670,CUST00001,CUST00001_CHECKING,2024-11-15,-375.76748714787175,EUR,DEBIT,TRANSFER_OUT,SAVINGS TRANSFER,,True,True
TX00000671,CUST00001,CUST00001_SAVINGS,2024-11-15,375.76748714787175,EUR,CREDIT,TRANSFER_IN,SAVINGS TRANSFER,,True,True
TX00000672,CUST00001,CUST00001_CHECKING,2024-12-02,2816.35401837703,EUR,CREDIT,SALARY,,HEALTHCARE PARTNERS,True,False
TX00000673,CUST00001,CUST00001_CHECKING,2024-12-03,2733.921688693768,EUR,CREDIT,SALARY,SALARY PAYMENT 2024-12,,True,False
TX00000674,CUST00001,CUST00001_CHECKING,2024-12-21,-392.797576724562,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2024-12,,True,False
TX00000675,CUST00001,CUST00001_CHECKING,2024-12-24,-869.7003346018394,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2024-12,LANDLORD SERVICES,True,False
TX00000676,CUST00001,CUST00001_CHECKING,2024-12-22,-36.86326600082205,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2024-12,FITNESS APP,True,False
TX00000677,CUST00001,CUST00001_CHECKING,2024-12-06,-432.9770563201687,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2024-12,PERSONAL LOANS INC,True,False
TX00000678,CUST00001,CUST00001_CHECKING,2024-12-12,-1020.0854118241206,EUR,DEBIT,RENT_MORTGAGE,RENT_MORTGAGE 2024-12,HOME MORTGAGE BANK,True,False
TX00000679,CUST00001,CUST00001_CHECKING,2024-12-17,-24.43752583889521,EUR,DEBIT,SUBSCRIPTION,SUBSCRIPTION 2024-12,,True,False
TX00000680,CUST00001,CUST00001_CHECKING,2024-12-25,-276.4784860194255,EUR,DEBIT,UTILITIES,UTILITIES 2024-12,GAS SUPPLY INC,True,True
TX00000681,CUST00001,CUST00001_CHECKING,2024-12-09,-220.07688464694493,EUR,DEBIT,INSURANCE,INSURANCE 2024-12,AUTO INSURANCE INC,True,False
TX00000682,CUST00001,CUST00001_CHECKING,2024-12-18,-486.25281322982374,EUR,DEBIT,LOAN_PAYMENT,LOAN_PAYMENT 2024-12,,True,False
TX00000683,CUST00001,CUST00001_CHECKING,2024-12-20,-90.5111439413406,EUR,DEBIT,UTILITIES,UTILITIES 2024-12,ELECTRIC COMPANY,True,True
TX00000684,CUST00001,CUST00001_CHECKING,2024-12-15,-19.49870536664018,EUR,DEBIT,SUBSCRIPTION,,PRODUCTIVITY SUITE,False,True
TX00000685,CUST00001,CUST00001_CHECKING,2024-12-26,-19.39938857828583,EUR,DEBIT,TRANSPORT,TOLL ROADS PURCHASE,,False,True
TX00000686,CUST00001,CUST00001_CHECKING,2024-12-27,-130.98117358611924,EUR,DEBIT,GROCERIES,CONVENIENCE STORE PURCHASE,CONVENIENCE STORE,False,True
TX00000687,CUST00001,CUST00001_CHECKING,2024-12-21,-24.86849092721495,EUR,DEBIT,ENTERTAINMENT,SPORTS TICKETS PURCHASE,SPORTS TICKETS,False,True
TX00000688,CUST00001,CUST00001_CHECKING,2024-12-10,-29.85038297081995,EUR,DEBIT,SHOPPING,BOOKSTORE PURCHASE,BOOKSTORE,False,True
TX00000689,CUST00001,CUST00001_CHECKING,2024-12-08,-77.30472421366443,EUR,DEBIT,UTILITIES,ENERGY PROVIDER A PURCHASE,ENERGY PROVIDER A,False,True
TX00000690,CUST00001,CUST00001_CHECKING,2024-12-12,-6.9842166813867195,EUR,DEBIT,ENTERTAINMENT,CONCERT VENUE PURCHASE,CONCERT VENUE,False,True
TX00000691,CUST00001,CUST00001_CHECKING,2024-12-18,-21.13236860566088,EUR,DEBIT,SHOPPING,PHARMACY CHAIN PURCHASE,PHARMACY CHAIN,False,True
TX00000692,CUST00001,CUST00001_CHECKING,2024-12-15,-9.266699372521456,EUR,DEBIT,SHOPPING,HARDWARE STORE PURCHASE,HARDWARE STORE,False,True
TX00000693,CUST00001,CUST00001_CHECKING,2024-12-26,-63.352268216257755,EUR,DEBIT,GROCERIES,NEIGHBORHOOD MARKET PURCHASE,NEIGHBORHOOD MARKET,False,True
TX00000694,CUST00001,CUST00001_CHECKING,2024-12-07,-35.875077125334485,EUR,DEBIT,HEALTHCARE,DENTAL OFFICE PURCHASE,DENTAL OFFICE,False,True
TX00000695,CUST00001,CUST00001_CHECKING,2024-12-08,-13.349042676717657,EUR,DEBIT,TRANSPORT,,PUBLIC TRANSIT,False,True
TX00000696,CUST00001,CUST00001_CHECKING,2024-12-03,-49.80769937326341,EUR,DEBIT,GROCERIES,NEIGHBORHOOD MARKET PURCHASE,NEIGHBORHOOD MARKET,False,True
